seller_id,seller_zip_code_prefix,seller_city,seller_state
34377247a945ab4efe529a1bfef2ee27,41929,city,RJ
eb93773dd6a46b8962120869387d9ecd,7791,city,SP
60491921e79abf3db0f69d8fdb40c34d,30077,city,SP
56b50090b417283c6eb4a17b1a98c021,55274,city,SP
17623da4d18d6b7bfbe03425b6ce3a8c,9319,city,SP
29bd0dde4359bffb8c98e52be829d940,61570,city,RS
8a4faf98f462ed5f346e06f6c647e59a,81474,city,RS
4ab21b0e7cd16998c38e3891c9525dcf,39260,city,GO
18010478093da62f47efd76ddb30442f,52934,city,RS
f3ca3361aaa79eee820b32f5290afa84,84602,city,PR
70f5ec71a43b5930e251d12d2e67f68d,70999,city,SP
c9a8a310bc5f505c9c4b9810e645d31c,31594,city,MG
bc0267d83110be498a9fccc5263c0fe0,17585,city,MG
6f12e03cf41cf7ed546195ef09716bfc,49455,city,SP
a978d22e8c039fd237df34b401f1a240,66513,city,MG
9d267966495f5cf017f602e0e5315a4e,63968,city,SP
bb05efd85d02b51e3a27f209f83d7f10,64318,city,SP
3363ce650d28f3139c0d66a495face61,4870,city,BA
69a6b77480ec5a0bf993a03fdc1af835,61118,city,PE
833219d60c788b78cc81141bc9cdf79f,28300,city,SP
2c08111c0f18cbe70035a4d439767aed,97939,city,RS
36480c368eb844dd66fb820c42a3e3ed,43378,city,SP
3ad57032585892a32c31fdb13f34ba1d,45928,city,RJ
ff527ca3498ee3f17860f55a198c98bc,77996,city,RJ
d76819a4adb0fac8c6d36e387e5029bc,95299,city,PR
9815c31cb5c121d6e2f9da004dc04c06,95663,city,SC
c0c7442fc74efbd9a3d1e40948af76e8,75064,city,RS
ee34e9c2713b8d1f61c325873b1bfec8,59203,city,SP
dc61486332a93e45c4b3a91348e32252,32862,city,RJ
d24068c49a86322b13e9badcbf43f41d,42229,city,SP
83b8c50d4743c71a86795c77634b237c,33200,city,MG
14a1fab8b17fdb6a35188ac722ecc936,76534,city,MG
0a08da6e28f7395cf53440e00f5794be,96393,city,SP
e2630732f230a7a67ef83a998f89e462,10947,city,RJ
4b38ceee827536f68ec5d77cb192006f,46344,city,SP
69e76300b6eab3ae913a954a9da0fd47,42394,city,SP
0abc8029434f4e5d2e4f69a3a131e620,63160,city,GO
a1e8d1f25b887174cb1b4219060d5571,29482,city,MG
961edbba43e0c6b83fec9571d61b015d,13865,city,RS
fab5b181dc61f3ba8ef4d37004466bab,9990,city,SP
86bf38cfd2a7bd8caa8f4bf8aef080bb,85293,city,SP
9d6cc455699ba82b794f85b93d806a9a,64642,city,CE
1bfbb2b2fc3173769d65421a82e4fcf7,33120,city,PR
0c1696d8554c3807fad9df44dd0dfc83,89078,city,SP
108a642cb16914f60cc59ddfaaad3494,17170,city,RJ
71b8448447281c0548ddbd17a031f869,30490,city,SP
8537dccac9db8f057c4a80fe2a81192e,44487,city,RS
dd27f92d89589c9782f8507818e9e9f7,4695,city,PR
d23a680b7ab277495f1b63aeb8aac2e6,8917,city,RJ
796b2ea9f61f72b5a921ada5681ed2c5,14978,city,PE
47b5bb843912b2a0a50481cb58369219,60566,city,MG
1131616d9b99252d6dcb797b8c212935,15959,city,RJ
fc2c52ca16e6ae251ff655bc03dac8e5,65506,city,SP
c05d9146f8d8959045638112703dac00,30958,city,SP
a589de0706fcc181917d82d51ebe5978,43849,city,SP
f84211ed62fb0759fd8f5a9d1bac8760,94637,city,SP
a1dc6eb043b6e4b57502749450515e91,61005,city,SP
7eb117ca7ab1ebb21b0fe70c00c95863,87005,city,RN
4a2e7ed2ae5b643a42cc93678f1e25e6,55585,city,SP
ac46bf0b37ffdeca35b496d932cfa609,72470,city,SP
6ec7d5d3515db8f836657b14f1ee3d9e,94661,city,DF
a017e746fba639ae3d18bc2a1e35b622,5289,city,SP
57e527da18227a9f2e4887fe3377fc7e,10009,city,SP
89b1813ba38dbff66e6e8d46ec3f1043,91766,city,RJ
9c72f369a73b51547eba0be2283172a1,52120,city,GO
9ac32a457b391de021d1255743ad0baf,88388,city,MG
9a870c91350729790df0afd031cc7014,72259,city,RJ
9c13146247499337e6524e67cca68b14,10204,city,MG
47d8540af59c43f913b6eaa0b233557d,24595,city,RJ
a5f0dbe833b10e27c87bd7dca8e3abb1,7240,city,SP
19a061b297dfddf0f5b41b4e4a59b94e,39602,city,SP
6566f370befc14fe9ddb2b57f722993b,57863,city,MG
04783014179a7b97dc7f36f67392ac6c,23089,city,RJ
0d2dbd6723a00f04e5710c9091305ba0,54316,city,MT
77c8e28f12856c0680ade777880a7c50,5914,city,SP
674d71b561ca47c772cd7936a20e374a,22787,city,DF
05d2fd47605b1e138069578c4b2f6c0c,19655,city,CE
3d0f35f365ef963704f5e1ba6a26c5f0,65648,city,GO
9112b37de9c00ef928cad8c94757e529,44417,city,RJ
44d86b688fd7cca3f00faa20082da3e9,96124,city,SP
7e0c0f5d38a00ba48cdc7614bde49ff8,63051,city,GO
1789b714bcafe6b6a3aeb8a4887c2d3c,7518,city,SP
c4dbc7bc835435f967bcf2d642d0c485,63779,city,PE
bacc9e7766e1bee278439670edc7b09d,99994,city,SP
afb06865f29af93662f905e58673d18c,53474,city,MG
7b309d613abb6855462894a82e39f05f,76648,city,PR
6ede4c10d840390ab459b75d899a51cb,48186,city,SP
8c72649db29caca31df478bcc7ab4092,12128,city,BA
0b906b00415483ec9ae6c2a9358ddea2,95509,city,MG
d1b5b5e196e49a4f258fb58829da327e,6370,city,RJ
72143192c7fc2ea690766c0cf2320187,7845,city,SP
05687cd4e1b2f3766713e291f8d88ac8,48858,city,AL
a3f0fdd186884a3ac261dd344d7b7964,38052,city,SP
98c49054442575fedca97520e28971c4,96843,city,SP
16bde6c5faa88e4d812f01e16a981580,39529,city,SP
c3c068b9734abc8504914a9a48cd584c,50494,city,RJ
6f771d6e7f8026b84669d6261e9a5b53,41568,city,SP
93786ecd6affbedd33fec8c0a2730538,34400,city,MG
fdfb465232bc1add68edef1b0ed45102,36180,city,SP
24b7d0b9811d81539c07fd00c64110f4,94059,city,RS
1de602409cdf13ba421a8ef14e4cc221,32064,city,SP
d935b5a0a47d607aa4641eb31033079f,7930,city,GO
78b5afae923880f784974151c9485e07,24120,city,GO
2c91dd5cca106d009d8ab6d79fa5248c,82988,city,MA
0ea98f0cf572b053342f614ff11e429b,66355,city,RS
93d255140ad67f7bbcbf33f11bac5d3e,91421,city,SC
43abb53292d9a3bed86b0547f27dfa56,23696,city,SP
19f47e9f0cf2d8d9a39b8647debfe1de,29207,city,RN
fb0150be8eb69f0feb5d0fb903138f50,65716,city,MG
3d81b3595e8dd37e6794945801c10e3d,47957,city,SP
8e7071115229625e77240dba0d7699dc,50319,city,SP
9d0b8abd925633038352d43c7d118ff2,48425,city,SP
1f417b6b031f1bd3c786e15638ea63a2,43801,city,SP
c8e0602422518a231f9d9f534f3779ee,33032,city,MG
697d9133000db5bde5186caf57ebc501,10877,city,PB
6f6da7a8902f1adf9f4f22189d29df52,86682,city,MG
b4ed1f157974405d27b41ae6d2c174bf,88107,city,PR
a671f045a0c5f2a678ebcb2148181ccd,96116,city,MG
58032eb84e53cc5162a0cbf3fdbaa9e1,78822,city,SP
6c32437e90e18fb597cd3881bac871bf,39740,city,SP
910ec3314f0d8b115ffdae7d91a53535,6182,city,SP
59a1df8a334d3783d5706390fa1015d9,58123,city,RJ
9adcb3e2aa56895d45d1ce55964dfa0c,50674,city,SP
3ead4bbc18ddf4d947cce925a47686b6,25899,city,MG
3d5892cd849145c067245b5e98deb81c,37686,city,SP
23e674e324f439157ad6830f7007cb08,73676,city,SP
d6aeb53177cde5d2d8e2a6feb7764267,85426,city,RJ
4577029f7930c0f50b94a2012fcecf4f,30655,city,SP
7f0eff255f6acf750cbd02f88a51f458,61432,city,MG
efa6013866c1a9a33f5ba36afac0c7c5,19591,city,ES
c22391792893950b86d3022a98a72f23,39695,city,SP
938438e81185373736ca156c373a38c1,14207,city,PE
fc5070967af0a9dc0c02ac7b1fa3299f,93338,city,MG
a36a6c5283f1b353df81cefe56ab8e27,87625,city,CE
60f30c571b62321006203c00c541459e,36097,city,SP
9f9ae3796bc48af62de776c1d911043d,12604,city,DF
4dbd102bd8d69065b35268455f76db98,30870,city,SP
59c80b61a5b15a5221563ef1c994fb68,5077,city,SP
afb45ac0d9a81966ccb60900186430a2,30397,city,PE
a318b8004fa337c2b2321eb9b905a111,11060,city,SP
efa292af6b9d9184681c7d637d60d4c1,27382,city,GO
756a708e3b8b7116920f2a715f12a9e8,56541,city,BA
04a576b6efa53c644a479ff1d72e486a,57223,city,SP
6f980948557a68e63a34e36e2194bd50,22419,city,RS
cca64e5c1acc8963a1a1447fbce23b62,2105,city,RJ
dd21b8e3653993cd78d89f636e548c3b,25547,city,MG
05e5fb4a7dbe0f9c80a31bc1b9c27ee1,32079,city,SP
e5dc258d09b1a8f3b16c3c2214831a8a,87379,city,SP
fe60987b5159f2574f98d317868e9940,92813,city,SP
af5fb8c152f9e417bc08723c4587b9c3,22376,city,SP
da9e927c7909f328820439c96b27b437,80504,city,SP
84f44cfdd935f0ff41b321bc733ee8c8,26696,city,SP
3595ef9bd47949d271bcb298ecfd03af,3827,city,SP
fd26d9c13d11bf552df2d5a1905e3d81,68633,city,SP
59ce89b43ec5efe7215de92549e35855,55223,city,SP
1010aa80129c3ade9d392e7b3a31998f,91136,city,BA
c404ff0fd0af2cb807347122989267f4,73309,city,RJ
f8ff51b39a22a4b2c5fb420645747b85,67685,city,GO
4f9449c933dee1fe3189b98ac10dab0f,94475,city,SC
919c3f80747580d7d689ee45b24d82ac,50208,city,SP
dd83224f87397ed350a0081257c202cf,38860,city,MG
c3276da981f4f5a7dbdd3b9b05d103c7,13308,city,BA
8d3bde1df69742668a0d5ea47fa04e5a,87899,city,SP
0d9bfade917ee5bd22ca89faf15e97fb,73665,city,SP
2e39465af2f81e5e6f6179100ad9b753,33019,city,RS
3bd98bcb158132f8da86c6088122d2f2,26730,city,SP
de507d5153346ba2668fd477d3197831,68003,city,SP
41de447971172547e22035739e5de24c,63584,city,MG
80453478d989a51f17db8fd8e81402d8,7073,city,RS
df7f0b714b6ff5179b97359dfe29d520,66362,city,RJ
ea8c465e52571e3eec4c06e22c7b3ad3,73026,city,CE
9ced0ae34584326385fa37cb0901c6a8,73824,city,SP
30d81b11d830dfe6da5f7496a1cbf1e6,10639,city,RN
a67a21d91e7e5a33ffcfbc9d45657099,66021,city,DF
997226ed81fcf220325e378ddadd031d,44595,city,SP
a27c7ff212085c1d54457c9ba631c2ca,80556,city,MG
4c71b565483c44a23e5a6fe13b3b96b8,56458,city,RS
a9b5f52bf0a73a56e70ec70a4222d71d,73541,city,MG
74cb31a54c2ce44c955a0d01288ce5a9,44909,city,CE
42d99c56b33644fd3d2fc24e476e17aa,15008,city,RS
b6e6e9c3ffb84a683c0bc2391a2b6fcc,74800,city,RJ
a86755a7a30a4a3d338ede5884db4ce2,44278,city,SP
ce632c99f7dbf9787b48cdcedf12fa7a,95289,city,MG
0cd77f64f644cc5b1cf7c373231937a4,25986,city,SP
56e9b0dcb8d36ce599df6bb932869cb5,26238,city,MG
63cf21affc9038c3f542c17dc93ab52d,73164,city,SP
0b66f447f4ec62d9653845a7b8bb3c63,32237,city,RJ
b0368b145d5cd78ca300618bf890ef66,68897,city,SP
3d265775d4dc7293d829762ecc3d2dbe,4181,city,SC
26c67eaa43412d1b04aa9e4b591f7ff0,35125,city,SP
1b40c683a3ffa73c3f666dc8d7135021,26065,city,RJ
1f0bec2da6eac49ae99226a27000df2c,12745,city,SP
7ecba0522b16a315e22f45d637ec1aeb,37510,city,PR
d57855010d19468ad6d5304edeee8016,77657,city,RS
b0733813d481e6f7cdea495310895920,95210,city,SP
693052a467aa34cf990f1db82f8a592a,27500,city,SP
82cb231d1f032a8cf44e309cd5415932,21464,city,SC
f49409c38ab6d0219b36abe8a6e6a475,72513,city,RS
f4e732015b63a76d80c63d756c4100c2,93972,city,RS
a6b8468ab67d651779ba0405564057d2,59359,city,RJ
bd0c3bd2eefc61cdb0a51aabe7e5a6f9,35685,city,BA
bd84a0fca79fbfdf8ee16d7cc8c5f840,28680,city,SP
c70e63ec19fac23198de957e464b1617,59000,city,DF
e957484cfbca91e570d5016fd626201f,28331,city,SP
75bf04ad669bdc343951218ee4fe7709,20604,city,BA
bdcd44d89cb061d9fc3d018e2366ab8a,86964,city,PR
44cc0f3ad8711a894dd8ac649175b639,69268,city,PR
c1caaf81f8f22ce2572f3e38bd5d787e,36641,city,SP
c78096bfb1b9e363b64a528a21fc2ba5,95530,city,SP
93837fc2517efd69081bc5a4f9a85bfe,53414,city,SP
d0551e7b2041ee89b19265e9cf1ef4be,78028,city,DF
123b472e889e76f4409c9625135d3e34,79721,city,SP
0ce88ae88fbfd5bdcbac83b0f2560355,78211,city,MG
3479df8a5c492edd96368c27fa146b81,28977,city,SP
3bb9e7f92038db617bf42e6b69d55439,84178,city,CE
0772bcf96e8d201157365324d4dc776c,37612,city,MT
d61a156629cb5911d5b75a0a09d24494,88544,city,BA
dcb3cb5ac0eb611c557ec58da5f6f3e9,20718,city,MG
24de65db8ac2f12ca486380db296fb8e,6666,city,SC
7737383635adce609972665a4c8164b2,14620,city,MG
2271acefc05e54a26772fbb786b1c46e,63400,city,RJ
e67f4342f0f8be5cfaf17c983b8f0690,38730,city,RS
56f9bd4ad4bac96df7e12e14c18d09aa,30091,city,PR
b2140c865a28ca20a67f482529232e69,24766,city,SP
bc04a788e2a96872efcad4ebb75c50f1,10704,city,MG
16386f9cff0853309808c3e56cff4837,92342,city,RJ
b0fc5b48e86e80a8ef3aa055668592a9,74207,city,SP
f5f9f3cfbac2a5eb7e8c08950c0e1500,20373,city,SC
b8d6ed9f38b02a966712cca5dcbaadd5,58280,city,SP
1d88c5f3a1bda70ad948c6c1adaa4421,4737,city,SP
fb336b0262ea2110050c2d29d6e82e10,94049,city,RJ
58f3a4ccdcdcdbf054a0a02d89a02f28,45241,city,SP
202e940ee707ad2905bbcbc120b0eab4,87531,city,GO
011f90c03dfd8410a3132e6f7b61068a,31888,city,DF
888342431927e99c8dc7baba5a434a00,72047,city,RS
a9f92a275ac02a0b1ac6e86af26c0b34,52184,city,MG
65a4446a9234dd63cc4786860c406b7b,35109,city,SP
903ec71b25a508400606243a8f058027,90061,city,SP
352ceca5de7081a50fe9433c610f5238,67417,city,BA
ec25f9a4a560b3d60596062070f12d35,72352,city,SP
b57da24ca6f56d634b9ff4dfe1b09c36,40923,city,SP
cec357258fbd78455577dfe99a81be61,31981,city,SP
e2c5e2fe742730f03cf1cfb915c37b34,13018,city,SP
71eeaa94211b48ff85ddfadfc37819e2,51623,city,RJ
caf1a4bcc6058936e844180084680459,20555,city,SP
a591e1707542ccb33cd9c036743ca42d,39119,city,SC
f7e12ea684825458f0d04547efbb98f2,7919,city,RJ
9f6989652345146ab907f8b044e2ef62,91759,city,SP
0201991ae0634f28cbf94d7905577255,8003,city,MG
87bf70ec4e8f682fa034e041333281c5,51046,city,SP
e1711dcb872a294e45bd8cf95362f725,2938,city,SP
f8209754f92d30c300a210561c1b22b5,61767,city,SP
0c72dc6f9e6332cdf68c52cf87342fd4,78971,city,SP
abb797fb32582c6d25f563a24542cb04,38994,city,SP
77bc28fba9e9c61e3868caef484b99a9,40772,city,DF
54350e14ef64a39d97a4516eab8bf7f1,50927,city,SP
9249c636542398c708a04fef23493d40,95119,city,CE
8a25cc0f9036545a25993fb5d002ce62,3698,city,RJ
32e52363fa862f275c5f9aa51c3d1f28,58628,city,MG
aa79e048ec5612c3983a980376632754,61935,city,RJ
ff9c93ec9e5e22fe56ade4e2dd47b6de,61101,city,RJ
f45da808c47a3717480e31ac2e00f177,30605,city,GO
53bc38b124d60e7d95bb452234759a48,11681,city,SP
430f3f0e4f525142457517e2cdca8530,48569,city,DF
a56842f55f28ee9ec92aafb7cd31949f,5774,city,SP
09b270b0fc1c6515d7923a58d2cb8767,95916,city,RJ
520dc5ac17420ef6fb82344d64212358,34791,city,DF
e7f0ec4dd29e017071a57003d08a93bc,26692,city,SP
39ed28082b2e50c3c50cd42521e480c9,72150,city,GO
a178bbcbfa4047443912a6fb7ef1417d,89374,city,SP
ec195cb9780d77c7e3627e12034f7357,94289,city,SP
f36acf769a7f2eced38c6e2e73bdc822,73169,city,SP
06a8dfec9b10685772583a1f5e97c9c7,41542,city,RJ
d9a7dd2b493d67d504cbf3c3240acead,73146,city,PR
06a132bfbf5d40ed76ddd4d355ff9552,3277,city,SP
d8cdeb8baabd331878c08620debc751a,98909,city,GO
c97648958ef90d2bbed0022f64759bbd,95161,city,MG
b76f33e32941f8e5d5195f46b31b7974,25677,city,SC
14efebb3243e87a3d1b7f1f54cd64716,18462,city,RS
e2483efb59a0e1afb5cb45846c75d478,27282,city,SP
5642b26dc94b701fd7e4188de1f3307f,78875,city,RS
4041b10add5ddc34fc99d679f3a947e7,26112,city,SP
28ce0de91b650294f9d5ed0df9ad9890,63383,city,SP
45c2c644bde0108e1cfe7e856562ee8c,96174,city,SP
01e11139e9c234c160e87188417933a9,44240,city,RS
c2f6a71e8a5cbe919414c3c86ba81fc6,76920,city,SC
f03d476212c4407ffbdf618e8e2586e5,27288,city,SP
6bec11024d51b4b463b607b95902e1f7,79375,city,SC
70b7cc09de474d2f6060de1cac851d25,67924,city,SP
65b86f9d53eaefb6ce56b31ea23cd99c,70783,city,RS
fe09eb4cef53055ee1fd134944d43c13,99380,city,SP
c624e21dac0ee124f4ee7d729d66892e,4113,city,SP
92ead1cdc34aeb66d5ca6bafa6f8c24b,84556,city,SP
25d30c4de21d2c3d12d488c1c0f722da,2510,city,SP
7951e5fd88e4108248e1144a6a15f4d7,2083,city,SP
fc2f08d89a02a8fc4d52bf0c63cf315b,94144,city,SP
dd35160da653f1e6faae92f2f316cb83,29631,city,SP
414b151b06518096545c8b43a77ebe8f,60517,city,SP
565f7ed9d56d37fcfb0a630de2ececb6,97316,city,MG
271cfb5f58f04a278840182a3d061b7f,47623,city,SP
c950dac4e4a0fcb65d7c431fa0ba569d,60204,city,SP
a0d4113fddd60f15ccba7ec565bb996d,17221,city,SP
b52f0020cbfab49f891e3fc29c801451,81411,city,RJ
f8c847319e9a97167caddd7498808470,25790,city,SP
028c5d7f3809bb66a9e1b9bb5df148c9,26780,city,CE
dd8650db868a6cd7093d58809894d571,18590,city,PA
da9471dec6e93a19b8443c7914c6abdf,57914,city,RJ
9b7add7aeacc904db58b52a39752e14b,15330,city,SP
5e918eb94295145d9648242c4651d3bc,75981,city,PR
a0a8930b975a03931f6286713d286cf9,6566,city,MG
17ed01a8758049b0d05ee2f4080d4bfd,24861,city,RS
27479ad32f13ccf8e407e8ac1add67be,86977,city,SP
e3310cbf448ba5f0f3175da19e88c976,2834,city,MG
48d597d11b761d930d3942cd8cdc721d,42655,city,MG
3953d9c24ee8e2c07dcc00945b483e7b,57721,city,RJ
d1d3812a18a1151167c3ee679fa886a9,21870,city,SP
7688e808faf883a7cb36debac8402a5b,99969,city,RJ
4b7a60058310ea80fe1ed87877f5b16b,38491,city,SC
1bf04c97ea6a6844fa43f01a2aa79e38,72113,city,MT
7eea3185ee639314e88cef60d7c20881,36575,city,SP
a7fa755a11c4ab4a9c2c2eb20c2b616d,18978,city,DF
ba8e08e3b405ac51ebd591545d59dd19,79642,city,SP
3f06bd196990a639a928242f9aa15ce1,19977,city,RJ
f5a8871be22cd6f591e1610de3c9e01e,92159,city,RJ
d7fd187cb435875d70879401bb10b35c,70984,city,PR
ecb9209b7836f5ca1a28479b5c7a8704,5476,city,SP
3f185eb377be54dd1274c22f196695d8,61615,city,SP
07c12e568cb7c319f40de5e83d576865,81765,city,RN
afd76e9166140b2a03035bff0fc82fb1,40419,city,MG
a90eb078185387474f8cbf40afeb86a1,82183,city,SP
2d58169726b2846f8d1df531a9e71470,77882,city,SP
0b15e8259e9f0ca16e3c19a449cba811,52753,city,SP
902456faf439a25c8986a9e6ad105bf3,22814,city,RS
db47ff174b87b20c9f7749c4367b4ea4,21786,city,SC
23ba1313f56bb4c61628b57eb0b77ced,78017,city,SP
56d459aa099505d3e53fa70b13123a05,2550,city,MG
720868c6673b9bf6a29e85690330ef8b,79608,city,RS
eb768e5d5c58f92f1464809b329d5aaf,62941,city,RS
5c1621d7f3241767d89df90756ac66d6,98581,city,SP
087dc6b9374843f2d74f54e5b2ca070e,70656,city,SC
bf328a210ce63183e2e030c5d84333fe,26175,city,TO
cdff2960836057946a44083db9a1dc8b,27611,city,RS
896f8f14ad693ac9eb4c72478215fa68,76485,city,SP
abc74b72cf1b26d5c8b56d0dc48e33cc,27981,city,MG
6c74e9c05d82ab3b725a35c80b1b2d02,46864,city,BA
3dc6a44cf4397e3d7615de886ed24831,49854,city,SC
3f844f54d0950b624dda2a9cdb0c5b24,73956,city,SP
f290093c6d27f176411c7cf0946e21ef,74535,city,RJ
11d1c02c5644bf0e7f65b174b62d0c5c,36706,city,RS
818c8d0b7f58c81dfeee25eec5d56766,4393,city,SP
fbeffe299bc73384b494e8445015b9af,87589,city,PA
5917fdac9a32388ecfdfe62bf245d931,21502,city,PR
2eeec76564243e1adebcd45f781889d3,44333,city,RJ
303e8fc158ffe37910f34b2737bdd50b,97517,city,RJ
fe00df524c91b31837b085812589e42b,53151,city,MG
5b8e3d7b121be6e67f9b730ef6cfca05,23369,city,SC
37638354976b8acc1df887feb7934c35,71541,city,RJ
7091abd2e95b438c4ae0cb462a895d9a,7099,city,SP
0f90a761a9f055815bb81fa72696f55e,69099,city,RJ
1ca9c66b1d904a5833e0d4ec948aa630,48606,city,SP
28792ada8e4bbe73f4bdea7cb7a035f8,46645,city,SP
521b0121ccd24a0d22e79df2db8c1f10,79078,city,SP
1c09ff6bb0d78d6bc51134539fc858b1,18150,city,MG
12080ee0d1847b42b213f9f934790da8,27262,city,GO
3a880003034f4d118790f6706ac7f2e8,14714,city,SP
6c1f39848d1d2f90f0e7ac321003adda,71204,city,SP
85daecb414d10b3244922137d38ad6ee,91618,city,RS
9014afb28760fe48bb2d9557a6f42f8d,45362,city,SP
7ad7897bedaa73b21fdd7334af602930,28358,city,GO
5f5e9624d16aa5ba433ead893a365bb5,12382,city,RJ
c398ae60c812be99e3711ab8324b9364,77960,city,SP
ab85db38971c7c12a3e292d5ea3b0f46,94031,city,SP
25acf80bc12e854854f8b4ee07cb3d4c,97591,city,SP
5752278f9458ebfaa23bd92f291e7f9d,18648,city,BA
f78d03f60597df5354501719412e08c7,83630,city,SP
370d55d83cc7cb057691f9de1714f2ab,34245,city,MG
4051fc7fca1bed3a35823e3fdaab64c9,15574,city,MG
2601ee2d71dc5b57f45b89be27991906,50622,city,RJ
079e3c88158e057d41a1f1bf6a0843e5,89508,city,BA
efc4de5186a6d3db0b0b3503e63d0e52,60166,city,RJ
26416d53c26e6998aaeb1e18782e3b81,9794,city,DF
cbe1a8103e954a361a8c26bd771fab80,10565,city,MG
62b016cc695df496c87b76d1f4ba201b,85296,city,PR
732a0817ca2182a7d356d65cad9e9a7f,41466,city,SP
b534bbb3705ef225b51de007d35b8576,48874,city,MG
3500b775fbbb40f33c22715c5ecf7f93,85874,city,SP
9f0b92cf463c5bd9b6c50841a19e89ef,17050,city,SP
30336d3aac8bc28bae81150f202fea84,57426,city,ES
cf9e97745ace6538247b7424116913d5,46806,city,RS
711e5a3f5c7b51b3ba55f96000c6d75d,80946,city,SP
c52f1292a3e5b7683640aa5c81d9e2cd,16052,city,MG
614e045fbd1dc4e7e4e0ae219ee280cd,35182,city,MG
adb5557a6e3435262c51d2330b0fe0f1,40533,city,SP
976ee898977d562e498c8569462e7e8d,29410,city,PR
941deedfe85d49ecc24b9416fc265752,35526,city,SP
eea17703343f1a6ea7b40b7cc9d93bd6,29724,city,SP
b17964ecb72ae31e63e27d29ccb1f5ae,15573,city,RJ
864e23047a04206df21ee70d0f166020,39913,city,SP
2eeb737cf09f3ba214f542009637a719,39842,city,SP
88a3fec86c18bf62d014824b7eeca8a6,6929,city,BA
34c42b3a6e4c79522e867b6572a9811b,38276,city,SP
5c8f7c5fc79a32e724c859f34c32d650,6374,city,RJ
d09ec9540536c8dfe32139c02e7f6bd0,28268,city,PR
806b26bd34e168239ca8f0a4648143b2,29619,city,BA
8f2cf57b937a123ed46643234c19aaa6,61365,city,SC
6d47f952168bf58c21dcf33130834eb4,27311,city,SP
e86e00deaf9c53679bfd3ad2fe59912d,29971,city,RS
4f31322f3c905ce6ceda965afe2b9002,31188,city,SP
d7d14b8a021e374131766e2fc0fc5f32,38881,city,SC
a9a2ae8910d2956bf821f10fdcb29e8b,13926,city,RS
3c9b2a988e33771207ba39ccef2fc638,6211,city,PR
321f38d178fbafdeb89b27a61ed3c41d,69545,city,SP
82901533cb7793161d4d2464215c7390,99288,city,SP
b1cc36bf0430523754f9c0953ef8d438,67017,city,SP
e82686a20058255f64cc9bf3bb53508a,2891,city,SP
445e2effbd5d496c61ac0f24fa27b995,58924,city,CE
6ff903d89b743530843fa5048982f69e,47056,city,MG
73964904c72ee2f2e1b581a373144ff7,97982,city,SP
a23305c2799ace02f88a8d3fe87166c7,15833,city,MG
f2d6f9cc35c18d93288a39a0d4eaca53,7073,city,RJ
1c4d4485146823edb706f044692baf07,29320,city,SP
ffc9c3bc4da630a08357da161c2a598d,34267,city,SP
b4c796df4e86b111041f30b817ec1025,76881,city,MT
805bd46485d4a9ca90c773a8259b9cbc,51423,city,DF
77240811993f0c9e71b0d8ac3f187a66,42902,city,DF
ebc59d304fbadac0b596cec9f54afffe,59262,city,PR
7cceaf7f0d559b87bcd524fbbf80a6f1,28763,city,RS
48bf059ebb95ec2cf838fb716a0ce17b,56065,city,SP
cf0bc65f4c58bebb5676a27c3781660e,17347,city,SP
4239f5016dc240523b260b1abc52a055,53746,city,SC
2ebcc60d4b5b87498474b8196be1e906,92769,city,SP
5bdbf840b60b0ba611176031a22ea140,91769,city,PR
5ee4f58d284369e73f805b6c5ddd1482,82182,city,SP
15392eff73e2f457157de740b2bc4ab8,86164,city,BA
ffc028b51e658ed4d0165249788178e5,43437,city,BA
a7aaf49502519d01ee487c0ec84f6ac9,74927,city,RJ
0a29ac54ea2f0aeb2ef92ad8858d48f0,71475,city,RJ
e412e7b78c62d470ae50147d6abdfd31,10139,city,RS
21f03aab1ef268f661a42f2f9403eeeb,11715,city,SP
ca1c520fe032d216fda5757724d865bf,80504,city,RJ
5210ffc10da840bf337916962975cdbb,58589,city,SP
ea0952f2b8772972cfe924a526c37826,59593,city,RJ
e36d230b840ae0643acb6c87b6e86ee1,23530,city,PR
fbd52e706ae888e771a2bc9b3dd263f0,51567,city,MG
4d42afb6fb941b40af50851a587cb3e7,62410,city,ES
3da61facc4793166390c0e5b9e4457a5,75702,city,RJ
bbc1fa0f8f29cdc48c516215c36d665f,8905,city,SP
0320d7b60dffb03a3df53a5889738914,49526,city,RS
a806c88aabdcd5668d7e080b7b21afbd,49884,city,SP
4d69a922af642f80067c7a4800b115dc,6735,city,MG
f0c14c25baccc2c1ae59e3a323157ccf,64462,city,RJ
0b78ff06fc43fe7bed69c5ae33fe5069,39428,city,RJ
6f2f1b16bf71802352379a6d7a9ef2e7,41973,city,SP
4545b4b10b24c872b7261f4373f3f6fa,38596,city,SP
f242b9e717d930a218cfb6997dc6c3ea,83567,city,SP
22fd47fbf6ba5f82baf86cb6cde0c51a,44331,city,MG
511b9e01ac349e9cfd1eb35c1ad62905,98015,city,RJ
d4d17c41014da31c66e47d1b671aeaa6,7425,city,SP
fd8a4d8c8ad319d700506f2769da535b,10659,city,SP
eee2da4efeb84ef5dee9c86c434de6f6,21071,city,SP
e6cc8656c1c345b0dd81dfb97772ba30,31372,city,SP
2161b1c980f8f42a19fe43eb3a102407,41072,city,SP
