order_id,payment_sequential,payment_type,payment_installments,payment_value
d55ea45127eb03eb0626024d7d94c460,1,credit_card,9,86.98
bbb086e27d659666452c4d5f301ad647,1,credit_card,7,96.36
edef73ae3baec9bd42e08b8223f11fab,1,credit_card,6,80.4
53e6bbff5886f472b7e9b850b0646b2f,1,credit_card,4,110.55
e5b85de43d2d21d946b0342bb86d03cf,1,credit_card,7,244.61
8bcc71ade2f99ab312f58725eb703432,1,credit_card,2,179.74
6ef6064a83c37481b8bbdf955c11c972,1,credit_card,3,283.06
cc4387669656f46647c80bc8e4e86e5c,1,boleto,1,238.75
ec7b45d780ca52c153bb3f0e96654a63,1,debit_card,1,1116.14
cf466ec90df781ff153c58ed719ac98e,1,credit_card,3,84.92
01b3eefb9cfdbb993b23edb704505c16,1,credit_card,9,208.62
d5a98e513a1b4bda9a1a95deb1ba15e2,1,credit_card,4,148.47
8c5248249b5048a3b122b9a662e87f72,1,boleto,1,87.38
38296df6828a867635f45e48c0d5fabe,1,credit_card,10,88.81
972aa9b20a3a40cfb9de8ae70081f15b,1,debit_card,1,268.16
b3bc947a487a7ca9ab47078d7c62cfc8,1,boleto,1,61.31
e59f73c082010ed3d69d91ed3b479ecb,1,credit_card,9,83.59
2a1b6bbe453cce8cbdb972dde3423c17,1,credit_card,2,85.59
f34712bcb7e6d22cf209266731be5249,1,credit_card,2,358.39
20397bab08c58515d27f817911a400de,1,credit_card,7,121.93
49f402f940a0134cd11f075f4fc3a8c2,1,credit_card,2,271.14
9cdcdaed89097f428e5fb61b010844b8,1,boleto,1,316.09
1332a71520c6d282db7ed2ce4b27ac21,1,credit_card,7,187.02
da3a421878848110b6609f714770ab21,1,credit_card,10,172.19
a8fabf76a6e800bb29aeab9a8a917d09,1,credit_card,5,161.62
c3307b47d82879f6746cbc713701fbc8,1,credit_card,9,105.22
606d9db47c1e408f0b7dffa81df042c0,1,credit_card,9,82.0
79bb5105548fa07b6d2db9e34f569bb7,1,credit_card,3,314.29
173882738d54a319afbcaf521eb4e0ba,1,credit_card,10,525.59
bf238b87c3d15b5231a6f84181f2b5d2,1,voucher,1,91.78
0e9993ea6471a4f95ae4878c2643c8f0,1,credit_card,8,130.81
6ff52e227b5a73a74b08640789d9809a,1,credit_card,6,291.1
7e46ff736cf7f63afe932259b725c25c,1,credit_card,1,157.94
3184363d99986c93f530fc7cc6a44da6,1,credit_card,5,75.21
92fa3c16b6141e7e2e1fb812f860f744,1,boleto,1,74.63
50e4fc02a7dbe85e30486298f579e0a5,1,credit_card,8,121.53
8a0c9db51eb2bf3fda0af4949d8e5ece,1,voucher,1,176.74
2f39f7ff860c5fece4d6e3f263619f47,1,credit_card,6,134.75
1682f4a32cf44ad22d9da3a4efc64c6c,1,credit_card,4,46.72
6b8682e2e69f21dd4bc8b5e543ba50fe,1,credit_card,7,102.91
52cb8a835ac7fff0f5e45479cbe791a3,1,credit_card,6,221.0
776138354e0cf7c67abd25404f01d01b,1,credit_card,3,82.7
4347575ebbdf97595c045289e7de2007,1,credit_card,6,99.05
59ee267870af32754761431338d886ec,1,credit_card,3,122.57
01e4af009052f6c6f5437869f8da7d1c,1,voucher,1,57.54
bad6d9db0c128dfe25379640be29e0d7,1,credit_card,4,263.66
ca0455b2a53e9449ec6cd1c6a26c80e6,1,credit_card,10,182.15
d27788e841d4e4ce169616230e4cd95a,1,credit_card,5,309.31
eba4eea02d27fe35f1282d0b2a957192,1,credit_card,5,60.65
248a55fd5703f0ab86e28f57062124fc,1,credit_card,6,129.29
4d3d509ed7cdbbdbc45de7c6c76c4c39,1,credit_card,5,241.46
d280f3f4cb582f730efa3de1ff8a06c3,1,credit_card,4,157.82
ef6d82f8e59db77f197083e4cbcde64b,1,boleto,1,127.56
313fd26f4486a414564bc8d520f38c88,1,credit_card,9,248.83
e6d7bd3ec27387ce3b7539a716b4ae1a,1,credit_card,8,53.12
31fa63469e9725f5b6f7f3a167e92532,1,credit_card,5,75.07
0f47ac50e9cc30c1c54557a1ce1f109f,1,boleto,1,133.03
64f1af87fd06f0f1c21200a8f24b42e1,1,credit_card,7,116.06
6c1503940267bf7d96541907fe57f2de,1,boleto,1,80.01
50faa640e234b298fd3d17708dae50ca,1,voucher,1,314.57
365b65d0670f3d39b3273f121c9384a3,1,credit_card,10,46.51
de3bc7bf1ed51b60a718af86c61f858e,1,credit_card,9,127.41
fd225dd9dcb68941c1159501e6531b28,1,credit_card,6,94.32
6a118bace0307e7c1fd920687f5e569f,1,boleto,1,57.2
cca4ce5d7258dd381ca1680eb39b5fe0,1,credit_card,3,70.35
7e86d4156fee6cb32257d27843806eff,1,credit_card,8,287.53
2c818c87c9a1a60d28b772c3297fec33,1,credit_card,4,273.33
ff04e4f4218598bc6cd13d7da4e0d43b,1,credit_card,5,249.35
42c1ff2062efa2986de9ba49b977c7b0,1,credit_card,3,129.84
33ca76ae1cf12bb1d2ddec82cdfc807d,1,credit_card,8,67.03
18b07a970fc3eb5784b2e76d31f404dc,1,credit_card,9,260.8
7e64ad374fd968611745709d75b20fcd,1,credit_card,7,199.04
a2fd09fa8a1932fa23bdb4046db62cca,1,credit_card,7,231.32
9d76de61bfb25fe199f47f68b89b5145,1,credit_card,5,93.91
d47bf85b137aeae54ff475656b25980a,1,credit_card,4,192.07
384e05a5cca2ffc6722ff6b41aec6716,1,boleto,1,47.94
d4900d24b9f5915cfc216ee1e631a982,1,boleto,1,40.74
9837d69724889c3644281db3369a5e6a,1,credit_card,4,174.93
06fb36d54ebb8bbe217f298fa13f3ea3,1,credit_card,4,165.15
246263379c7fd7ea249f2696990df7d2,1,credit_card,7,261.95
b890db908b12ce1208e5535429f95d1a,1,boleto,1,170.03
844677ac6522f3ef09d94bfe85d7cca9,1,boleto,1,85.0
82f177166d9b792507056b98c1abd6d3,1,voucher,1,129.46
a5c3185817c9e025a9fa432ca16cd007,1,credit_card,6,351.99
04b99d9b9c7424a214ef2f39d3df809e,1,credit_card,10,79.9
f81933f47d4d274685951401a9901be4,1,credit_card,4,171.48
b1daa47884635e6de86b513f7ef75b7e,1,credit_card,8,98.22
d8128c0eba8a7a38d1b2132307e275ea,1,credit_card,8,31.32
8313106eacf82e65d2ca516d6bc6b87b,1,boleto,1,89.96
cd46264d03d4d53c9faa423350edc6ba,1,boleto,1,87.61
d14d51bc1ba9f858bea5064d3443c7c2,1,boleto,1,78.59
ef9e7f2700030e4a81bcff4ad64683a0,1,credit_card,7,263.08
984457ad41199d510dffe3854afccaf5,1,credit_card,6,78.87
1fdcb052304127d9b58c6748ba7f9736,1,credit_card,5,128.04
da7b99fce06cfac8b96fe60ce0b53603,1,credit_card,7,82.65
61be244a2719a763212f49af2e681332,1,credit_card,8,279.98
9652d7a0232b1637c310bce370c2aaf1,1,credit_card,4,195.13
3dc6c56c67c5e4636d84826d027703da,1,credit_card,2,644.83
cac26785488652c011169591f09aea81,1,credit_card,1,225.99
0805bf1343ce18e5a138105df13d4db9,1,boleto,1,145.91
fe29f6186af5be3663ecd8bf716f5cf8,1,boleto,1,540.18
ae7b36c4c8329d0be9eb1728f80bec2d,1,credit_card,8,104.24
3dcadd16b4feb72edf1c660f166fea38,1,credit_card,1,225.16
643bff4497420171bae1465a68d824f7,1,credit_card,5,45.13
b03f413ef38be8f738aaa7b9729a0043,1,credit_card,4,80.82
3b4dfa9552635464164ca3cc208d5c33,1,credit_card,8,208.75
028a91a64ef8418bb1e8d01326ecb051,1,credit_card,7,918.73
c3ffb87eca8544d7eecdc3359efb7348,1,debit_card,1,152.61
7eec870b925e22728da8a4cc7f88e105,1,credit_card,6,40.04
7cd76d7fb2e87afd990ffe4c0eab2a86,1,credit_card,4,29.4
93ec27fe36aebbbf3cd3e06f2d4a6b71,1,credit_card,10,95.28
7e9853dbe1015b63ab13641836c8a082,1,credit_card,10,21.37
eda3b3b980d76ac428cc835940c97e08,1,credit_card,10,28.01
b228ec14501dcd00fb208f46671dc58b,1,credit_card,6,90.58
1981b1b643dd445f358f173585b0d65e,1,voucher,1,100.05
d3b387e2e27b797118b26014603741bf,1,boleto,1,375.1
2a9c3d9292ea7fbfc7ff7e5fe7f17fbc,1,credit_card,2,75.54
578877370763d0f608c35dd287dccf1f,1,credit_card,4,60.95
d12d2b8cea879512c1d28a524cecf181,1,voucher,1,88.71
33b2c3358642a89defe2f5c2550794bd,1,boleto,1,287.15
698ab2c6c7b6abc1b4fb68c69e52e80e,1,credit_card,6,151.28
d64da5bdfd329b1a8dfadb84eeffd96c,1,credit_card,7,152.27
b68d8c38c6e1c6077fcc60ea8a6c1dd7,1,credit_card,4,180.23
33f3f17921dcb3ba851826cf948caaaf,1,credit_card,9,67.41
dda2fdeeb3f08681e9d57646a9e4f263,1,credit_card,8,403.39
7c06b904d3f6d14d05949cac577f2a0e,1,credit_card,9,95.75
38ca349bd68a682bc29deb652ab0e6b6,1,credit_card,6,124.5
b667a49c65a4b3ae15c26ccf868660ed,1,credit_card,10,58.35
b67c31c086720b153bc0b33d57d78410,1,credit_card,5,72.07
527cb5f4d51f43e14ea4da7750297d7a,1,credit_card,2,213.98
0ba6a6151cc506b641964452b55350a9,1,credit_card,7,105.39
5e68bae3430b08ecbe13025236e2ab35,1,boleto,1,254.78
cc647fb557dcb4669c364c7f9783d1d1,1,credit_card,2,29.09
eab1e393aad9942d9a9f16b1fb76f611,1,credit_card,5,180.49
9cf0dad760a9bf2db20d4daf5cf25bef,1,credit_card,4,184.09
ae2dcdcf5103b4925f3e98bf60b680eb,1,credit_card,7,92.56
6284cac5762e5b1434ff5efe863b98f4,1,credit_card,9,122.04
de3ce90a8a830c89db27abea94be72d1,1,credit_card,10,198.46
98d220ff1f0f4f2355f8bb116794f2a9,1,credit_card,5,70.07
a84f13237e157afe974e4155945ea92c,1,credit_card,6,190.14
11c51d805234891c282272382c1643a6,1,credit_card,2,313.79
61e4ac473aa5b25938f7a2befb5619f7,1,voucher,1,206.84
07f5d711197d24498cd352674507ffab,1,credit_card,5,148.14
932c3b60969b6786d1c862d3cfc54ee8,1,credit_card,4,112.92
92a5a26269f298ae55febdc914dab01c,1,credit_card,1,132.81
c8de24155301e0a89d6465ce8e898d79,1,credit_card,8,67.16
a542f90bb0e95ef564fa149606807168,1,credit_card,1,101.8
4337fb58ea0d83fdcc7f1f99bd5cfe29,1,credit_card,2,215.07
94ee53f413c367bd109c1e790e0b8879,1,credit_card,9,132.0
b0213462e254b611f3d6a1e560f02585,1,boleto,1,70.63
d11eed81baa0f36d6e9633363ab381b0,1,boleto,1,368.59
61c38d07941d73b14c6a33cfeabc0e9e,1,credit_card,6,135.95
b2b9953d90e05fd3f73af639ffb34884,1,debit_card,1,143.93
072c8636bcfe889f3fe3a6ca591428a6,1,credit_card,5,189.82
a044ae1752667b6cc01fed4999ce38da,1,credit_card,8,55.37
38d2feb14e10e93717fb5687d6c99b49,1,credit_card,3,88.46
30148665118053d91274beab41354fe4,1,credit_card,3,76.3
2276920ad4b1bfd08240209995d77bea,1,credit_card,9,74.24
eef14d09a92235c9e94a3170c65f0588,1,credit_card,3,147.84
b51f9b81233f675814f026a1ee190dac,1,credit_card,8,89.13
e5657c59ce04d20b3a91c38462ef17a2,1,credit_card,8,250.45
92fc2f4eb865e64ab15a1c7a56afb868,1,credit_card,2,228.74
dc18b7d3bc7a9fc62190ea41fd9bdd5e,1,credit_card,10,152.25
700cbe0dd3567cbf00178e29d40bd401,1,credit_card,1,87.17
de81519fd07bc1f1fce1358dcff7322a,1,boleto,1,125.89
285b75f5c321e10decab259055811de1,1,credit_card,3,168.06
9dd354575b8dce180f7272a50c7664a7,1,credit_card,6,98.35
762580e0132fb1ed9747a39fe34f4d75,1,credit_card,2,264.09
418dac293737f69ba746659aeb8889b5,1,credit_card,7,103.44
580f4d905fdff42f0dd3c54680f3da07,1,credit_card,2,72.43
9f77ecbf2264b0c82b2f0462dab02f40,1,credit_card,5,74.42
af2dd2edff9009bcea8703ebda06e859,1,credit_card,2,83.23
54badb07e28c13e89fc8647ccd914167,1,credit_card,4,76.1
b160c98137520b966bcd186ec95e3f6e,1,credit_card,3,89.04
65cbac6a90dbc9930ff452e5a2f60375,1,credit_card,5,67.37
2c1cb05125bc9b6e1a56c4d4724c10a6,1,credit_card,7,179.51
faff87b4686981830286af834a4f0592,1,credit_card,2,144.26
027deb5a47cca094bebc8531ec975f99,1,boleto,1,82.61
7b9cf4b787a35bbfe8287fa197d50597,1,credit_card,6,58.86
9da4b21272c874275e4bfe4835135738,1,credit_card,8,148.91
2a3ac8e709073dca7e1b25eb291fe05a,1,credit_card,6,241.4
4a9dddbeff3a38bf1605c5e7a3eafbaf,1,credit_card,5,176.71
eefa8527c4892ba9fab8c6fa80015780,1,boleto,1,155.53
0bcbda5401b363955e3b50463074c405,1,credit_card,8,224.79
f379c7120cc4e670eff6cf20443bdd64,1,boleto,1,153.26
a59e80fe2fd28e39a30862a102b9da55,1,credit_card,9,105.23
5fafcd64e235e76035059ef351697fd4,1,credit_card,3,257.39
4e3428757e5d3d7315c504bfb8f1d057,1,credit_card,6,21.1
70f46f83c286349963545db9a0755b12,1,credit_card,5,103.66
1c7e0f9bf04dbfd1b580e9ff34a09520,1,voucher,1,142.5
f553fc43d66e86186d6a88b45c94d936,1,credit_card,6,227.18
e337bbd4b9e1972b7ff6d05c25919a3a,1,credit_card,4,220.39
9ab2aa74b9e9cfea93453065b3137f2f,1,credit_card,1,38.38
ffc72e4bb857f2ba7e659043b6ad529f,1,credit_card,5,136.76
64c0f024665920b76aa754aad82e4791,1,credit_card,4,32.28
7068043e35fe61cff15f45e890f46c2b,1,credit_card,7,167.65
6a681ed75b91a4d2bf75e8f16fc1a921,1,credit_card,6,53.81
2dbb09db0115a98be2a8821b52d842a1,1,credit_card,1,59.47
cc8aefd1ea7d9d7e498fe3fd2000b641,1,credit_card,4,154.0
d493922f2e8ea7ca006f3d27726b97a7,1,credit_card,10,165.87
197644922f40420d55c6389b7c2e5bcb,1,credit_card,7,92.87
1336358e2911eaca02151926d16261b7,1,voucher,1,93.8
1fa92683de98cfd7512ab6110fab226d,1,credit_card,1,66.59
eb4882260e2f47bd5b99300d6752734f,1,credit_card,8,195.87
aee7a0c7e0a306b234f012e932b8e4ec,1,credit_card,8,41.82
622f1176f80fefcd1df39efe81f9c04e,1,credit_card,1,87.37
1dde243a7a697b814789f86551354782,1,debit_card,1,622.49
46b25142747ad2b9369d8dfc7f251b82,1,credit_card,8,260.8
ad20dd8f84accd8b16fd900a3b10a33d,1,boleto,1,170.86
bb013265652507795e1e1b6e3d115543,1,credit_card,6,230.47
57438d560152df951a15a3fd1c26781a,1,boleto,1,203.82
c456f3e8245488e17f66e786d4661ddd,1,credit_card,6,126.1
c00216dc605ff8fcdee14e54a7451cd2,1,credit_card,4,37.92
29d05c672ec21f6be48d590f9d77f6fc,1,boleto,1,151.84
e14ebdbdf26e1d4ecb2453b5ba145008,1,credit_card,3,178.87
f27548e7ac71cde78513d78ec3cabdfd,1,boleto,1,175.18
c7e03dd24545d6f9b4aa1060d4063273,1,credit_card,2,61.82
65be4b086c7a442ff97fbcf4611698d6,1,boleto,1,62.85
aa32c5f3870a9b21751cc0650d75f27c,1,credit_card,8,175.13
7cf7574329b3a3de036dbc220cce9e61,1,credit_card,7,57.66
98523d0a7586ae94f329b12a73ff2d06,1,credit_card,7,135.74
f80148766fc426112921847de02ebd50,1,credit_card,6,111.67
55485c53f9fa221e323d6952dab95272,1,credit_card,8,133.88
4e2f8368aca5845594303d80bd6653be,1,credit_card,8,92.17
1c2136284d82ce3a734e5f4defdec2a7,1,credit_card,4,401.31
8a2971ac49688fce32c99bc5b2fe0023,1,credit_card,3,152.26
43a9db71126a37ebb64390a29e580e21,1,credit_card,9,209.06
871ede4a4abdcf6f00e9f9611881e0cb,1,credit_card,10,666.49
4076fd2645e04eb0e634ea0ad0c8c7f8,1,credit_card,7,210.11
79dcb9db692beb75194f0aa633caf9bd,1,credit_card,2,286.81
14cd031a4adfb8f401fd0947f77bb6c6,1,credit_card,3,171.82
d5a1774182a5b92c2bd61eba1e504700,1,boleto,1,241.41
8cfe1dcb7bf4282754d9cd02b2677fac,1,credit_card,1,249.63
742da572db622bf93ed3c85c74d9979b,1,credit_card,9,60.36
bd384f2dff9d91eb44a7ba99291d2f98,1,boleto,1,293.52
ed07949952e46e70776092dfa6d80a38,1,credit_card,5,167.46
c71572373e7381f1cabe0f1c47221d0d,1,credit_card,10,64.04
16016c2a096606995a22a3423a850a6c,1,credit_card,7,197.16
11952c8acffa476af7f84c5c51454dd3,1,credit_card,10,285.55
53a7cd85f44c1b8e9d63cc3d2c9f6e5a,1,voucher,1,86.51
e923e6f52a48104970df8aaeafc6bf6a,1,credit_card,8,138.32
62b6b38cfec7086a3d7ece8338ab280c,1,credit_card,8,501.12
7213bfe52ca04e984a0ce9cf5126e0c2,1,credit_card,1,395.17
e4496034f23484f933957e82a790c11c,1,boleto,1,101.4
bed996cd0e425846fada3785580b07f4,1,credit_card,9,100.22
30530b08cc1ffd37ad3df90e386c225e,1,credit_card,8,585.46
28ea236cd984245ed8678bf6fee19e3f,1,boleto,1,241.92
05f3548bb808f19387a7727adc8cb1ea,1,credit_card,3,82.68
cce611004d8fe6b5c8a36d5afce99499,1,credit_card,5,122.51
e2b3b84a7f5ea7b1d3af2a87d520d417,1,credit_card,9,33.26
e2aa9095dab2039f6c6de49e37d15030,1,boleto,1,81.84
f389a60d70a639efa9a0097698800341,1,credit_card,6,195.11
af61cc0ef4dbb01ed0ecac056b4e5069,1,credit_card,10,94.45
9c96092b1521e803a24665b326e7d77b,1,credit_card,8,71.03
321d5de85e0a3bc23ea0b6ce3cf8dcf3,1,voucher,1,128.83
6e9ab5325dc51218c910bf43b0d2bf8b,1,credit_card,1,93.07
378fba1c573bfe83a5a5b592ecbf418e,1,credit_card,2,121.72
24d3ef3c331290e50dfe137958e0d9c4,1,credit_card,9,79.72
0fbcb552028463c736c94652ea01086e,1,credit_card,3,193.76
ceef338b9a13ecd200e3135ce2f7c230,1,boleto,1,122.68
be58cabde6e14bfc681de16551d7568a,1,boleto,1,102.38
01bb7cc337db88f7effbee41572d718c,1,boleto,1,86.84
57150441c96778be54011bfbfa8ec145,1,credit_card,8,89.57
e188839f5c4ced17e6a8fa937b06892d,1,credit_card,10,86.65
75fe7eeaad5b7b0ca0d50ed9779b8058,1,credit_card,1,78.35
185e6b25e6f1894cc0d1dc48bc1bfdbc,1,credit_card,3,118.73
df38ea08c68294f91efd5903e2a74f00,1,credit_card,4,327.87
696483cba0a81734d49ebf67b1949af2,1,voucher,1,26.89
868b2eee1a68258f237b45f011a515be,1,credit_card,1,237.07
a87cebf68341cc3d7219b377b11e303a,1,boleto,1,59.39
f8a741d04ba0b217a3f387ef932118c0,1,boleto,1,450.91
5f56ca74e55c119e5020781ff01f7921,1,credit_card,9,99.62
92b8aa28434ecb33e6d0339210eb3982,1,boleto,1,122.44
5bf6abf46d9340d9ac00bd6f71649cdc,1,credit_card,10,108.06
8ad442dac462d706746e5b455c4fa99b,1,voucher,1,715.5
c2ff603473cc5bd48ac82b58a9a97706,1,boleto,1,191.48
362de6febfd9ac5863995c9946a879bb,1,credit_card,6,121.18
adae641ef955ec211ebfe7c359f6c391,1,credit_card,8,94.22
50959b3cc157713e186ed0826f5a5219,1,credit_card,7,337.29
d78e27b5265184a502adaec9fb557337,1,boleto,1,418.41
5d6eb99a0a82905d0cdd50f4002dc940,1,credit_card,6,104.06
d57efe91f5ec0215aaf26b9f8c527a2e,1,credit_card,9,187.21
14ed31016214cf08bdbec4b00db0cf2e,1,credit_card,6,35.86
427c7bcf58887289f60a94741024856a,1,credit_card,1,168.13
debbed6100db4c39f49c4a054ca62a14,1,credit_card,9,386.52
7eacaa56d6fa69a6adb17fa3276c5dc5,1,boleto,1,43.41
2c0a93837a0f5fa33f51ad4a959cb978,1,credit_card,1,131.06
595bca25fa09346af4a9da7502602e0c,1,credit_card,5,303.32
1cb0acacdf4ffe51ce498dc04dee63eb,1,credit_card,6,201.64
becb1566cee98aaad989099dfbf5f252,1,credit_card,2,117.98
90947312cc91e06a7adf0c8bd925300a,1,credit_card,5,168.55
11d969fe64860a55c69e4116114c93b3,1,credit_card,3,242.59
6778ce1cfd9342b4749bbd966f7e938f,1,credit_card,9,56.37
7bfc8720fec12d846efe17de4d1e68be,1,credit_card,10,89.44
7c9f2cdcac38c705a82dea13523ab7ad,1,boleto,1,37.07
21181ab419e1a56d4cf67ef37d9d5d8f,1,credit_card,2,123.92
41e68e7b4bed3590e90806dc6f2ea239,1,credit_card,7,144.13
143aedd8bc940135c00fc8477a1ece22,1,credit_card,9,143.74
b6858c3b67819c2ee0b52c1c3c016a47,1,credit_card,10,155.57
907873d7398b5211bab5fbb5663ba0fa,1,credit_card,9,108.25
b461f9e15cbec2df3a2edc092d3779bd,1,credit_card,6,76.64
2d719fefcf05eac8bba044e68f8fd8ca,1,boleto,1,125.13
ad9e4549d3ff15796d74b76c4f144a41,1,boleto,1,120.72
22df123a247664a999071af126fb0e5e,1,credit_card,2,209.98
174bba07c1026bc153b8b013f60ebeb4,1,boleto,1,60.62
fc426d360057711b66d4ab7ab6579f34,1,credit_card,3,208.21
3a201efdec0bcc14d101853cb78efc39,1,credit_card,8,56.59
6c18bb18d3d27f2af472ec62f9d5ef3c,1,boleto,1,38.94
20d51a9f0b5da7b1bedf2606e86e759b,1,debit_card,1,443.38
95933976d3c9fe2bc8928df0501df3e7,1,credit_card,7,37.36
f6f0dac757632b5ea75cb3d152d9b2b8,1,credit_card,2,98.52
1e1ccb89e55de19325891bb6e13e68f9,1,credit_card,10,170.31
03f7ffab535ffd940e9afb2fbbded705,1,boleto,1,263.24
2c88643781a459fd7441bd2633f69861,1,credit_card,9,156.97
ddc6704c691a272e9d54977ce2506a49,1,credit_card,5,139.81
45aae488b5a63c592f4023d28c01eb94,1,credit_card,5,434.11
6a850436849ebd87f61410e407574eba,1,boleto,1,51.16
6a3a1f186cebfcb264a025a8131fac4e,1,credit_card,9,138.25
2b47331a3847fcab686b1f0bd0676210,1,credit_card,6,77.11
a8ecd2740031f8ae81d3109de62db6dc,1,credit_card,2,81.6
20ce9c65be65a263370b4eafa71f4551,1,credit_card,6,352.4
1af682b0f6e2fb5f6eb5a9503f07a277,1,credit_card,4,54.24
d06a9884981ad510cebb7249916d4fb9,1,credit_card,4,169.38
eee4aedfbd9d2935f28e27f4d3912386,1,credit_card,6,135.25
6a5f69af2367d5ad7781f96164910192,1,credit_card,7,125.36
5ee996a1d758c982852eab0fc3500260,1,credit_card,1,86.17
4b6cc8887fa803e56cb8e32ecf616f2a,1,credit_card,7,327.68
f5ae034384c6b99a6ffe0492d27a741e,1,credit_card,9,76.29
acebe510c0a7c7d5d058e19729a35029,1,boleto,1,196.35
ad24ef27ad589f9591276313820955b9,1,credit_card,1,223.22
3aaa27175aa953bcf9d88fb0949ff31c,1,boleto,1,364.6
e0869fa94f0dac0febea955fe93c3560,1,credit_card,6,443.76
3c3957b76d9eb03fda2caf5a5b991737,1,boleto,1,149.04
411e7181a07ad33d2d4a4ecb6912b53f,1,voucher,1,137.55
6e2444af3c63b1557cfae0be0df664de,1,credit_card,10,194.01
aff91e09dbad5bba0e524cf0865b60b4,1,boleto,1,96.7
1c27b1696698e9d312c688deeab50391,1,boleto,1,96.77
f08ccde193d2aba46faf7dfdbc7667e0,1,credit_card,3,104.35
e3822e35df92a1c80f792d11cdadfc72,1,credit_card,10,72.32
73a711b54113f2da7128db949958a0e6,1,credit_card,2,621.12
a82d64f3725ff905d98a8b6118b7959f,1,credit_card,1,78.15
d3ac723d94781b4a7d5c82332fa0f3a5,1,boleto,1,90.33
2c3f2243e8546b323215fb90954113a5,1,credit_card,5,59.48
3b2a4e56097dc099a7cb477f10182791,1,credit_card,8,256.93
a1e798518dffc0cb6ad8d8404b7a7492,1,boleto,1,750.88
51d34d3da5d9831cc548b9f0fc9d6953,1,credit_card,4,77.29
306cfa7875b7df9450e0927b227473ae,1,boleto,1,369.13
b36c0bd03e54534cd25139560a9613b8,1,credit_card,1,196.15
ab1ee701d6e9bea90684581a73c17346,1,credit_card,5,78.99
2f1f99ce2455eb8604b2bd693f8c7a25,1,credit_card,1,156.53
eb04ea352bf97869bd93cd5a39866bb3,1,boleto,1,67.16
81c40c6b2a8c9b578dd04a904651b78c,1,boleto,1,122.07
ad558e98e5cbabc977b40298cfbc1d64,1,credit_card,9,38.53
0106cf03ac7050b1b8e7d09ad0ba970e,1,boleto,1,82.58
c16ffcdcc0077dc97a796bdbb423d464,1,credit_card,3,155.61
887f80c646399a384c78dd2fea7d36de,1,credit_card,5,70.25
a74cfed4460c137a2e258d31d3b34930,1,debit_card,1,208.77
2ad90f2bd6200f9ae4ee0ac6e2d26315,1,credit_card,5,206.05
56af3021f421a52c34b7d09e412e2f2e,1,credit_card,1,77.56
a139df920ef002e975b23869d3ec2bc5,1,credit_card,6,272.76
38c525014ff90f0481e6976b144109ed,1,credit_card,6,60.44
387b503badc70fd2eafd510462d4536d,1,credit_card,8,270.5
4b4ba0e8838f6134d0e267eb1d625bc8,1,credit_card,6,55.5
f59c433aaf92dc0c77d32f1f9de9d47f,1,credit_card,2,44.8
4141810e06c887653284e9768a717542,1,credit_card,4,112.49
1b6f71735154c0065962105390762dd0,1,credit_card,6,242.67
b2a03ba4e9e1b2c8b5ddc5052e786d77,1,credit_card,10,146.25
363c899e689647e0c19a72f0a7cb1b81,1,credit_card,7,96.6
d40ef4e36c9a5fbe43f1862da7f397de,1,credit_card,6,74.27
49eb0620ecc2f7c21491cc82e06cdeba,1,credit_card,9,36.86
0b2abb5a509a094ac7ce62de50fb0ec0,1,credit_card,1,38.77
c65f06d9844e85a3be546d94fdf20c89,1,credit_card,7,80.65
bbf4234be1f4cfcf2d6daaf1909e9a95,1,credit_card,1,142.81
bb3621d2785009f909fbac3d0e58fff2,1,credit_card,2,54.29
900aa70f479df3512112317d11566359,1,credit_card,8,421.14
635351dab80f4f96eb06a8e36eef90ea,1,boleto,1,279.09
5b1f93677ee98a8a702ce1c10a0490d8,1,credit_card,10,217.33
e46b3699b2932b1eb401646632f406a2,1,credit_card,4,53.09
2e3943b38a3ccd0e3b8172ca81114996,1,credit_card,6,83.28
3dbc4d754da046a6c022f0c59e51ac44,1,credit_card,10,66.82
c33631bae0455bdcaab98dd24133609a,1,credit_card,2,70.8
68d00bbe199257dba8b5f1c7afb721f1,1,credit_card,1,199.93
4a5039309e82ae5983743406c955906b,1,credit_card,6,149.25
9e5260e2c0afd0e628d247e359e30731,1,boleto,1,173.5
0e3a364d01781abd2a15e1a9181c8d71,1,credit_card,3,51.94
c89d3dee0ce9a3906c4f1c0eeb03be74,1,credit_card,4,51.05
90e3d041cf45fafef502cef686cf9923,1,credit_card,9,283.3
07862a20f980675226cf8de7aeb59523,1,boleto,1,303.32
eb3e06d649fca7817b9a8a83a4c7d5ec,1,credit_card,8,282.72
f81b8dc4ea3d164d0ede86910cbef6d4,1,credit_card,1,244.08
8adb1d0377c81c80230d181625c60360,1,credit_card,2,272.11
9f74d137ea93932c839e46efa0d0c51c,1,credit_card,5,222.94
bc9d09d116eb1bd38147f433ded3e281,1,credit_card,4,153.72
bbdc2dfbcd10a850b102cfb9bc00205f,1,credit_card,9,52.31
20d5d14c54e3cb9fe478377a37d8e7bd,1,credit_card,9,100.67
1fe9efec24666f922326a8fc8a9a2f83,1,credit_card,10,109.26
589db178ead3ec0bbb5d27c40b43e620,1,credit_card,7,190.91
093ea75b94a8bc92c5636942503709a0,1,boleto,1,37.65
6ebb0173fc848f855d2e0f36a867443e,1,credit_card,9,551.75
f645d89cde622ae920e7519afabc7875,1,credit_card,8,187.34
